subset,subset_name,family,image,miou,dice,pixel_acc,model_id,display_name,group,category,architecture,encoder,input_mode,params_m,train_seconds
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (9).jpg,0.4780217179540074,0.6433075473752149,0.6822916666666666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (10).jpg,0.4131320512169976,0.5770476322457191,0.6415473090277778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (11).jpg,0.417327248923421,0.5791563297821718,0.6515570746527778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (1).jpg,0.5257646735845175,0.6331796804626545,0.8418511284722222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (2).jpg,0.5413508190150478,0.6518394230410967,0.8477647569444444,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (3).jpg,0.536023290221002,0.6496880000118463,0.8356662326388888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (4).jpg,0.5517644491877496,0.6632036918440556,0.8534884982638888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (5).jpg,0.5467968877643129,0.6547787917239354,0.8582899305555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (6).jpg,0.5335165384387114,0.6408647746813069,0.8487955729166666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (7).jpg,0.5444562421517848,0.6448621181014693,0.87451171875,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (8).jpg,0.5442147000493137,0.6568844162000492,0.8446180555555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.5419543065298191,0.6474624363323523,0.8603244357638888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.555746961431716,0.6631578947368422,0.86669921875,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel  x 5 (3).jpg,0.6679465250246333,0.8005699274996017,0.8026801215277778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (1).jpg,0.5729042991340749,0.7269275386922446,0.7341037326388888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (2).jpg,0.634927162241472,0.7764760054829691,0.7777235243055556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (4).jpg,0.6983704215017872,0.8223378234497037,0.82275390625,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (5).jpg,0.6683117764313851,0.7992711024316029,0.8107096354166666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (1).jpg,0.7277929428024457,0.8420005165762388,0.8453233506944444,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (2).jpg,0.7427565449002602,0.8523110767232693,0.8529459635416666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (3).jpg,0.6451481345061798,0.7823532052469733,0.7932671440972222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (4).jpg,0.7297828865636464,0.8434811466591867,0.8457302517361112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (5).jpg,0.6223933044912657,0.7668169972672625,0.7691243489583334,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (6).jpg,0.6573498221008631,0.7923332345873049,0.7976888020833334,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (1).jpg,0.7402040421084237,0.8421116017663589,0.9051649305555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (2).jpg,0.7538744919661293,0.8533119594755145,0.9029947916666666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (3).jpg,0.8240437991745676,0.90352965248479,0.9035915798611112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (4).jpg,0.7574907099751402,0.857244061846405,0.8954264322916666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (5).jpg,0.7723711943628038,0.8695601294692514,0.886962890625,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (6).jpg,0.6628743198488849,0.7894161657816979,0.8345269097222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (1).jpg,0.7045653482733932,0.8264484726131105,0.8280164930555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (2).jpg,0.7312901104877532,0.8423346434276155,0.8603786892361112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (3).jpg,0.7636979210244033,0.8660186816872104,0.8660210503472222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (4).jpg,0.6908015619791745,0.8169485624332682,0.818115234375,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.8047988837459158,0.8811027706476176,0.982177734375,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.8496824125218735,0.9131274568587826,0.9832628038194444,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.7999863312597162,0.8768422672383349,0.9866265190972222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.772412847823714,0.8568176626341315,0.9747992621527778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.9125829455709942,0.9530167745771088,0.9814724392361112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.862303914844117,0.92154157749167,0.9836697048611112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.7961904749245441,0.8746409436462484,0.9813910590277778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.7925354891839018,0.8712191190947438,0.9855414496527778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.8341687409132774,0.902012360094552,0.9868977864583334,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.8357663642435031,0.9031091459894662,0.9871961805555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.80478490509695,0.8810496469374276,0.9825032552083334,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.8317141018070652,0.9003587730389586,0.986083984375,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.8015852321691412,0.8779548522109539,0.9874674479166666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.8436124620720522,0.9085255033440472,0.9878472222222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.8666239171253269,0.925154122334237,0.973876953125,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.8493347205988286,0.9137071486490548,0.9744194878472222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.8966568060129949,0.943836145857956,0.9753689236111112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.7456428185698589,0.8348089407563104,0.9722222222222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.791343161635832,0.8709134257481407,0.9811740451388888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.7893834160232661,0.869546249941461,0.9800347222222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.770979979397176,0.8544317363869882,0.9823133680555556,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.7584539055821422,0.8452792415056566,0.9748263888888888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.7896555836967958,0.8696180853976075,0.9810112847222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.8133035504999533,0.88723865897098,0.9839680989583334,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.7755133489935435,0.8585684513474066,0.9796006944444444,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.3356438237076643,0.4040963651774379,0.6678873697916666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.3968294052235177,0.447136046637291,0.7871365017361112,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.4188590645335319,0.4599852786638301,0.8319498697916666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.4264987607291138,0.4655860725738435,0.8456759982638888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.4156252965214269,0.45811017429617,0.8254123263888888,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.3416693639970408,0.4085956313185951,0.6796332465277778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.3116944181833906,0.3919741181454979,0.6122233072916666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.4100124397916756,0.4570054462574208,0.8109809027777778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.283970650982122,0.3639100017212481,0.5656195746527778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.3816814373008847,0.4403396106648892,0.7528754340277778,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.0372527518979858,0.07175230460097,0.0719129774305555,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.0320089699991057,0.061975362915814,0.0620930989583333,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.0199171979599496,0.0388682263984095,0.0392523871527777,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.0268840355902173,0.0521602257924446,0.0525716145833333,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.0232290411109545,0.0453451658986529,0.0454644097222222,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.02201855353011,0.0430730335907645,0.0431043836805555,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.0274186282186836,0.0532087393091242,0.0535481770833333,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.0307178015271627,0.0594839212420893,0.0597330729166666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.0368209235489779,0.070429562319154,0.0716688368055555,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.2535201723351951,0.3364785487116246,0.5069986979166666,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.220810630961287,0.3064372626466631,0.4414876302083333,metal_segformer_clahe_b0,Metal-SegFormer CLAHE (MiT-B0),metallography,micrograph-contrast,Segformer,mit_b0,clahe_rgb,3.717485,78.25425004959106
4130-steel,4130 Steel,Steel,4130x10 (1).jpg,0.2705692440679505,0.3756234539497032,0.5064290364583334,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (2).jpg,0.2633152979030785,0.3723266568706657,0.4878200954861111,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (3).jpg,0.2605210173276506,0.3667487668185644,0.4869520399305556,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (4).jpg,0.2586087488618731,0.3699603744170909,0.4759928385416667,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (5).jpg,0.2304534684687987,0.3432757710628338,0.4222547743055556,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (6).jpg,0.239828301712063,0.3498491951124596,0.4438205295138889,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (7).jpg,0.2405894666465315,0.3447825070396763,0.45361328125,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (8).jpg,0.2645310094867495,0.3685462665605455,0.497314453125,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (9).jpg,0.2529009303127485,0.3653685816409975,0.464111328125,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (10).jpg,0.27600693599962,0.3848116442328105,0.5103081597222222,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (11).jpg,0.2903022230556626,0.3973678095984304,0.5372721354166666,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (12).jpg,0.2961588687938476,0.4088048887896867,0.5384657118055556,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (13).jpg,0.2904801031720319,0.4053060476189211,0.5256618923611112,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (14).jpg,0.298482625391936,0.398211418844227,0.5619845920138888,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
4130-steel,4130 Steel,Steel,4130x10 (15).jpg,0.2875076951142,0.3929776864534939,0.5349663628472222,metal_upernet_clahe_b2,Metal-UPerNet CLAHE (MiT-B2),metallography,micrograph-contrast,UPerNet,mit_b2,clahe_rgb,32.530893,302.05386900901794
